DATE,SM_ROOTZONE,SM_SURFACE,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN,QV2M,RH2M,WS10M,PS
2023-05-01,0.3703134059906006,0.3528014421463012,10.87,23.01,26.12,21.19,17.6,90.83,2.02,90.76
2023-05-02,0.3672952055931091,0.3554062843322754,7.13,23.3,27.49,20.66,17.34,88.36,1.08,90.84
2023-05-03,0.3767385482788086,0.3762546479701996,40.3,22.42,24.91,20.62,17.19,91.96,1.65,90.88
2023-05-04,0.383328765630722,0.3740697503089905,12.46,23.05,26.64,21.01,17.93,92.13,1.0,90.77
2023-05-05,0.3888344764709472,0.3832472562789917,16.84,23.31,27.29,20.41,17.53,89.07,1.06,90.68
2023-05-06,0.3905094861984253,0.3715947270393371,21.79,22.19,23.38,21.02,17.94,96.62,1.38,90.66
2023-05-07,0.390491783618927,0.3791031241416931,7.99,22.73,26.3,19.89,17.12,89.91,1.12,90.75
2023-05-08,0.3935003578662872,0.3810560703277588,17.21,21.86,23.16,19.76,17.04,93.89,2.27,90.84
2023-05-09,0.3908943235874176,0.3711661100387573,23.96,22.61,26.58,19.58,16.53,87.88,1.66,90.89
2023-05-10,0.3866834044456482,0.3647859692573547,1.82,22.84,26.78,19.64,17.34,90.52,2.18,90.92
2023-05-11,0.3845196664333343,0.3666580021381378,2.67,22.68,26.07,20.58,17.4,91.77,2.49,91.03
2023-05-12,0.3812661170959472,0.3575243055820465,1.51,22.71,26.54,20.06,17.24,90.84,2.63,91.06
2023-05-13,0.379807710647583,0.3633650839328766,19.71,23.02,26.84,20.47,17.69,91.41,2.37,91.08
2023-05-14,0.3773227035999298,0.3554833531379699,5.62,21.3,25.39,18.66,15.31,88.44,3.43,91.19
2023-05-15,0.372820496559143,0.3416696488857269,0.36,21.24,25.58,17.91,15.43,89.18,2.25,91.15
2023-05-16,0.3701667487621307,0.3436996340751648,0.27,21.7,26.17,18.64,15.94,89.7,1.69,91.15
2023-05-17,0.3674302101135254,0.3401126563549042,0.18,21.86,26.51,18.49,15.86,88.57,1.54,91.13
2023-05-18,0.3645288944244385,0.3374423086643219,0.22,21.79,26.22,18.57,15.92,89.11,1.61,91.13
2023-05-19,0.3634611368179321,0.3440657258033752,0.1,22.36,26.41,19.03,16.34,88.42,1.18,91.09
2023-05-20,0.3617271482944488,0.3409318327903747,0.18,22.54,26.43,19.86,16.91,90.23,1.68,91.02
2023-05-21,0.3592387735843658,0.3368560075759887,4.04,22.1,26.81,18.55,15.61,86.35,1.66,91.15
2023-05-22,0.3565553724765777,0.3316099345684051,4.36,21.95,26.19,18.51,16.06,89.08,1.7,91.13
2023-05-23,0.3534312546253204,0.3209372162818908,1.3,21.42,25.0,19.06,15.5,88.77,1.34,91.15
2023-05-24,0.3516483306884765,0.3251431882381439,1.12,22.1,26.65,18.85,16.08,88.47,1.6,91.18
2023-05-25,0.3501094579696655,0.327215164899826,8.1,21.52,25.99,18.56,15.31,87.41,2.2,91.17
2023-05-26,0.3476096391677856,0.3218981623649597,2.9,21.2,25.83,18.02,14.81,86.49,2.0,91.11
2023-05-27,0.3478263914585113,0.3402636051177978,2.82,21.41,25.42,18.49,15.49,88.57,1.48,90.97
2023-05-28,0.3470216393470764,0.3332496881484985,1.32,22.09,25.93,19.25,16.19,88.79,1.21,90.93
2023-05-29,0.3447901010513305,0.3277516961097717,3.74,22.12,26.52,19.28,16.38,89.65,1.36,90.97
2023-05-30,0.3423960208892822,0.3193081021308899,2.03,21.77,26.06,18.76,15.98,89.44,1.82,91.0
2023-05-31,0.3387096524238586,0.3030721545219421,0.46,21.39,25.8,18.64,15.45,88.73,2.29,90.98
2023-06-01,0.3369044363498688,0.3094454407691955,0.13,21.68,26.32,17.63,15.83,89.07,1.77,90.97
2023-06-02,0.3350971043109894,0.3096094131469726,0.09,22.36,27.03,18.55,16.63,89.78,2.07,90.98
2023-06-03,0.3327338993549347,0.3037455677986145,0.2,22.52,26.92,18.92,16.84,89.93,1.78,91.02
2023-06-04,0.331163614988327,0.305539458990097,4.18,22.65,26.86,19.42,16.79,89.14,1.45,90.93
2023-06-05,0.3328117728233337,0.3324408531188965,12.92,21.61,24.32,20.14,16.68,93.63,1.78,90.89
2023-06-06,0.3333867788314819,0.3279756605625152,8.72,21.71,24.95,19.75,16.49,92.22,1.64,90.94
2023-06-07,0.3324004113674164,0.3258059322834015,3.79,21.67,25.35,19.45,16.32,91.65,2.22,91.0
2023-06-08,0.3305337131023407,0.3163482546806335,1.92,22.18,26.11,19.82,16.85,91.71,2.39,91.01
2023-06-09,0.3284329771995544,0.3112903237342834,2.28,22.08,26.47,18.61,16.44,90.18,2.06,90.96
2023-06-10,0.326657235622406,0.3085129559040069,0.39,21.84,26.39,18.7,15.8,88.18,1.94,90.9
2023-06-11,0.3242679834365845,0.2985544800758362,0.1,21.19,26.37,16.88,14.73,86.13,1.97,90.93
2023-06-12,0.3227755427360534,0.2998567223548889,1.85,21.62,26.01,17.68,16.07,90.53,2.22,90.97
2023-06-13,0.3218167126178741,0.3031923770904541,5.66,22.31,25.8,20.15,17.0,91.72,2.11,90.97
2023-06-14,0.3207404315471649,0.3021092116832733,2.57,21.56,25.01,19.34,16.06,90.96,2.09,91.07
2023-06-15,0.319346934556961,0.3002889454364776,4.95,21.53,25.41,18.86,15.69,89.28,1.92,91.05
2023-06-16,0.3314321041107178,0.3483994007110595,19.41,21.08,24.28,18.65,15.54,90.58,1.62,91.05
2023-06-17,0.3379451632499695,0.3410168588161468,7.19,21.77,25.44,18.95,15.84,88.66,1.37,91.02
2023-06-18,0.3345768451690674,0.3326060175895691,2.93,22.09,25.74,19.17,16.52,90.45,1.33,90.99
2023-06-19,0.3437375128269195,0.3614927530288696,28.27,21.68,24.21,20.27,16.93,94.54,1.39,90.97
2023-06-20,0.3465082049369812,0.3359522223472595,0.55,22.15,25.79,19.66,16.27,88.94,0.98,91.06
2023-06-21,0.3396823108196258,0.3283744752407074,2.39,22.2,26.21,19.29,16.31,89.01,1.69,91.05
2023-06-22,0.3359285593032837,0.3168659210205078,1.89,21.88,26.43,18.27,15.73,87.72,1.82,90.99
2023-06-23,0.3331332802772522,0.3115062415599823,0.93,21.88,26.4,18.28,15.71,87.57,1.63,90.93
2023-06-24,0.3316608369350433,0.3153974711894989,2.71,22.05,26.81,18.63,16.09,88.67,1.27,90.88
2023-06-25,0.3311186730861664,0.3251712322235107,7.16,21.42,25.29,18.66,15.84,90.34,1.63,90.86
2023-06-26,0.3306891024112701,0.3247764408588409,2.57,21.59,25.88,17.91,15.38,87.32,1.27,90.93
2023-06-27,0.3289694488048553,0.3172977268695831,6.97,21.4,25.22,19.32,15.85,90.58,2.33,91.02
2023-06-28,0.32721608877182,0.309669554233551,8.57,21.5,26.03,18.51,15.79,89.76,2.55,91.05
2023-06-29,0.3266478776931762,0.3117123544216156,4.71,21.78,26.14,18.94,16.18,90.3,2.9,91.0
2023-06-30,0.3248289227485657,0.3060546815395355,2.41,21.72,25.77,19.06,15.66,87.99,2.21,91.0
2023-07-01,0.3228651285171509,0.3014435768127441,0.58,21.52,25.93,17.98,15.58,88.66,1.81,91.04
2023-07-02,0.3253559172153473,0.3260782659053802,0.43,21.62,25.83,18.58,15.85,89.7,1.68,91.13
2023-07-03,0.3247970342636108,0.3151618540287018,0.8,21.75,25.88,19.08,16.03,89.78,1.41,91.04
2023-07-04,0.3229063153266907,0.3100808560848236,0.38,21.74,26.32,18.22,15.57,87.58,1.3,90.95
2023-07-05,0.3207816481590271,0.3039618134498596,3.23,21.79,26.18,18.2,15.87,88.7,1.76,90.92
2023-07-06,0.324145644903183,0.3285408616065979,8.75,22.04,26.52,18.92,16.28,89.6,1.23,91.0
2023-07-07,0.3287169933319092,0.3339076340198517,18.83,21.78,25.35,19.7,16.44,91.77,1.96,91.09
2023-07-08,0.3409512042999267,0.3559687733650207,22.36,21.25,24.58,19.29,16.22,93.26,2.86,91.09
2023-07-09,0.3401162624359131,0.3331010341644287,6.72,21.58,26.14,18.86,16.1,90.87,2.47,90.95
2023-07-10,0.3358302712440491,0.3323506712913513,3.8,21.64,25.98,18.46,15.67,88.61,1.92,91.01
2023-07-11,0.3324978053569793,0.3195152580738067,0.4,21.76,26.16,18.3,15.85,88.93,1.77,91.06
2023-07-12,0.3295634686946869,0.3109962940216064,0.07,20.69,25.62,17.11,14.25,86.06,2.63,91.1
2023-07-13,0.3282592296600342,0.3173149526119232,0.23,20.92,25.11,17.46,14.84,87.66,2.43,91.08
2023-07-14,0.3272129595279693,0.3165344595909118,1.81,21.2,25.62,18.29,15.77,91.27,2.77,91.11
2023-07-15,0.3247997164726257,0.3021729588508606,0.3,21.56,25.84,18.45,15.7,89.06,1.83,91.05
2023-07-16,0.3231968581676483,0.3015154600143432,1.26,21.31,26.03,17.82,15.29,88.34,2.05,91.0
2023-07-17,0.3214087188243866,0.2972867488861084,0.16,20.54,25.47,17.14,14.54,88.18,2.7,90.95
2023-07-18,0.3202221989631653,0.3006622195243835,0.02,19.81,25.48,15.64,13.53,86.21,2.4,91.0
2023-07-19,0.3187420964241028,0.2975416779518127,0.03,19.63,24.6,16.52,13.77,88.21,3.62,90.97
2023-07-20,0.3176861405372619,0.2972780168056488,0.04,20.13,25.11,16.47,13.54,84.4,2.85,90.99
2023-07-21,0.3160963952541351,0.2963694930076599,0.2,20.52,25.17,17.02,14.67,88.83,2.17,91.1
2023-07-22,0.3143256604671478,0.2910106182098388,0.17,20.84,25.72,17.34,14.8,87.96,2.05,91.1
2023-07-23,0.3131017088890075,0.2923503220081329,0.09,21.41,26.89,17.2,15.11,87.04,1.35,91.07
2023-07-24,0.3129271864891052,0.3051155507564544,0.58,21.17,25.98,17.11,14.99,87.59,1.62,91.06
2023-07-25,0.3119856417179107,0.2984848320484161,2.79,21.49,26.4,17.7,15.36,87.93,0.82,91.06
2023-07-26,0.3106754124164581,0.2959808111190796,2.03,21.27,26.26,17.76,14.99,87.04,1.87,91.12
2023-07-27,0.3094689548015594,0.2927182018756866,0.28,20.4,25.61,17.25,13.93,85.57,2.6,91.17
2023-07-28,0.3077338337898254,0.2848687767982483,0.08,20.06,25.14,16.27,13.51,84.72,2.91,91.12
2023-07-29,0.3056220114231109,0.2779709696769714,0.04,19.93,25.32,15.95,13.36,84.62,3.27,91.1
2023-07-30,0.30451700091362,0.2814478576183319,0.15,19.61,24.55,16.51,13.38,86.12,3.31,91.1
2023-07-31,0.3034699857234955,0.2818327248096466,0.24,20.0,25.3,16.33,13.98,87.53,2.85,91.04
2023-08-01,0.3019055724143982,0.2763985097408294,0.05,20.72,26.44,15.8,13.91,83.81,2.24,91.08
2023-08-02,0.3049181699752807,0.3078782558441162,4.37,21.7,27.33,16.83,14.66,83.67,1.22,91.18
2023-08-03,0.3066861033439636,0.311003565788269,6.56,21.88,26.57,18.21,15.87,88.51,1.92,91.25
2023-08-04,0.3051661849021911,0.3024516403675079,1.13,21.59,26.68,18.0,15.43,87.85,2.64,91.34
2023-08-05,0.3029316961765289,0.2916756868362427,0.18,20.97,26.6,17.45,14.6,86.72,2.79,91.3
2023-08-06,0.3010908365249634,0.2873234450817108,1.09,21.16,26.78,16.69,14.62,85.82,1.8,91.19
2023-08-07,0.3000986576080322,0.2866527140140533,0.3,21.36,26.9,17.14,14.93,86.45,2.07,91.09
2023-08-08,0.2977774739265442,0.2717855870723724,0.12,21.51,26.92,17.49,15.24,87.33,2.17,91.12
2023-08-09,0.2960881292819977,0.2685927152633667,0.05,20.48,26.42,16.58,13.81,85.09,2.67,91.22
2023-08-10,0.2951462566852569,0.2719002962112427,0.01,20.61,27.15,15.46,13.28,81.82,1.36,91.21
2023-08-11,0.292915791273117,0.254534512758255,0.0,19.66,26.11,15.13,12.65,82.54,2.37,91.15
2023-08-12,0.2921569645404815,0.2618507146835327,0.04,19.26,25.21,14.6,12.47,83.03,2.5,91.07
2023-08-13,0.2905191481113434,0.2559527456760406,0.06,19.73,25.69,15.32,13.28,85.43,1.85,91.08
2023-08-14,0.2881213426589966,0.2393242418766021,0.01,19.86,25.96,15.07,12.7,81.55,1.69,91.1
2023-08-15,0.2878436148166656,0.2514289021492004,0.05,20.57,26.62,15.62,13.79,84.14,1.6,91.16
2023-08-16,0.2869971394538879,0.2561075091361999,0.05,20.55,26.11,16.38,13.7,83.69,2.78,91.18
2023-08-17,0.2872873544692993,0.269321471452713,0.3,20.37,25.36,17.2,14.09,86.48,3.14,91.11
2023-08-18,0.2868593335151672,0.2660057842731476,0.11,20.33,25.8,16.62,13.92,85.81,2.08,91.03
2023-08-19,0.2845885455608368,0.2520394027233124,0.02,20.8,26.85,15.75,14.21,85.25,1.61,91.0
2023-08-20,0.2843391299247741,0.260779470205307,0.0,20.79,26.75,16.17,14.16,85.08,2.55,91.04
2023-08-21,0.2834424972534179,0.2549129128456116,0.0,20.1,25.92,16.02,13.33,84.15,2.9,91.04
2023-08-22,0.2819730341434479,0.2468154728412628,0.01,20.47,26.26,16.19,14.18,86.49,3.12,91.04
2023-08-23,0.2819076776504516,0.2552722990512848,0.01,20.8,26.45,16.64,14.28,85.45,2.98,91.04
2023-08-24,0.2813064157962799,0.2519130408763885,0.03,21.27,27.53,16.54,14.36,83.72,2.45,91.0
2023-08-25,0.280134916305542,0.2494137585163116,0.21,21.34,27.5,16.29,14.46,83.99,2.16,91.03
2023-08-26,0.2796446681022644,0.2526910901069641,0.17,21.33,27.46,16.55,14.54,84.72,2.0,91.04
2023-08-27,0.2790459096431732,0.2546250820159912,3.4,21.0,26.52,16.94,14.37,85.22,1.87,91.01
2023-08-28,0.2790504992008209,0.2613678574562073,0.67,20.79,26.57,16.26,13.86,83.63,1.59,90.98
2023-08-29,0.2782144546508789,0.2529069185256958,0.02,21.07,26.89,16.35,13.8,81.9,1.61,90.95
2023-08-30,0.27541184425354,0.2283472567796707,0.0,20.52,26.51,16.17,13.49,83.0,2.35,91.02
2023-08-31,0.2746685445308685,0.2325369566679,0.0,20.54,26.85,15.5,13.26,81.76,2.15,91.11
2023-09-01,0.2732654809951782,0.2231370359659195,0.0,20.58,26.9,15.77,13.47,82.45,2.52,91.06
2023-09-02,0.272530198097229,0.2282665222883224,0.0,19.87,26.19,15.06,12.97,83.02,1.7,91.0
2023-09-03,0.2723143994808197,0.2349621802568435,0.0,19.22,25.45,15.06,12.63,83.69,3.72,90.99
2023-09-04,0.2717471718788147,0.2345176935195922,0.0,19.42,26.43,14.17,12.42,81.82,2.83,90.89
2023-09-05,0.2711354196071625,0.2315012216567993,0.0,19.96,26.51,15.52,12.85,81.95,3.03,91.01
2023-09-06,0.2701570689678192,0.2269054353237152,0.01,21.01,27.4,16.18,13.81,82.44,2.59,91.1
2023-09-07,0.2639076709747314,0.1661409586668014,0.01,21.56,27.71,16.43,14.37,83.02,1.64,91.11
2023-09-08,0.2648271322250366,0.1941722184419632,0.0,21.69,27.84,16.94,14.38,82.41,2.0,91.07
2023-09-09,0.2637646198272705,0.1903318613767624,0.0,21.41,27.89,16.56,13.95,81.65,1.49,91.04
2023-09-10,0.2629531621932983,0.1910368204116821,0.02,20.51,26.72,16.13,13.06,81.15,2.16,91.1
2023-09-11,0.2630657255649566,0.2018599957227707,0.0,20.84,27.34,15.36,13.72,82.55,2.73,91.1
2023-09-12,0.2592383623123169,0.1526744067668914,0.0,21.6,27.59,17.21,14.52,83.65,3.15,91.16
2023-09-13,0.2595871388912201,0.1785827279090881,0.04,20.97,27.11,16.78,13.58,81.83,2.94,91.14
2023-09-14,0.2614283561706543,0.2143608927726745,0.3,20.67,26.43,16.63,13.84,84.0,3.27,91.14
2023-09-15,0.2605428695678711,0.2088818550109863,0.07,20.96,27.05,16.7,13.54,80.94,3.93,91.09
2023-09-16,0.2605900764465332,0.2205497175455093,3.61,21.68,27.39,17.08,14.78,84.01,2.71,91.06
2023-09-17,0.2593734860420227,0.2197932302951812,0.61,21.71,27.31,17.22,14.85,84.36,2.0,91.01
2023-09-18,0.2594168782234192,0.2261395305395126,0.45,21.61,26.83,18.17,14.93,85.14,2.33,91.0
2023-09-19,0.2591986060142517,0.2255856096744537,0.41,21.82,27.79,17.3,14.84,83.97,1.5,91.01
2023-09-20,0.2502578496932983,0.1459333300590515,0.04,22.4,28.63,17.5,14.74,80.88,1.61,91.01
2023-09-21,0.2535996437072754,0.2062253654003143,0.11,22.02,28.67,17.62,14.47,81.71,2.16,91.07
2023-09-22,0.2550429701805115,0.2175566405057907,0.03,20.99,26.71,16.42,13.55,81.08,3.17,91.04
2023-09-23,0.2530470788478851,0.1925548315048217,0.01,20.74,26.62,16.1,13.41,81.19,2.42,91.03
2023-09-24,0.2517517805099487,0.1868183612823486,0.01,21.65,27.91,16.66,14.2,81.74,1.76,91.02
2023-09-25,0.2508276104927063,0.1881384998559951,0.01,21.58,27.59,17.34,14.41,82.85,3.42,91.01
2023-09-26,0.2494084984064102,0.1815773099660873,0.0,21.15,27.62,16.75,12.53,75.7,3.81,91.03
2023-09-27,0.2477469593286514,0.1733585149049759,0.0,21.13,27.74,16.9,12.96,77.69,3.82,91.03
2023-09-28,0.2383032590150833,0.0905866622924804,0.0,21.45,28.42,16.12,13.7,80.3,3.07,91.06
2023-09-29,0.2398543059825897,0.1324888616800308,0.01,22.1,28.79,15.82,13.81,78.06,2.04,91.15
2023-09-30,0.2409507036209106,0.1634453237056732,1.02,21.97,28.55,16.51,13.91,79.43,1.95,91.15
2023-10-01,0.2396901547908783,0.1565468162298202,0.2,21.53,28.01,16.67,13.26,78.28,2.13,91.12
2023-10-02,0.2390483319759369,0.158594399690628,0.06,20.99,26.55,16.65,13.43,80.57,3.13,91.2
2023-10-03,0.2309379428625106,0.0734730660915374,0.12,21.33,27.1,16.5,13.82,80.98,1.96,91.22
2023-10-04,0.2321956753730774,0.1039124503731727,0.12,22.61,28.95,17.5,14.9,81.16,1.56,91.13
2023-10-05,0.2331048399209976,0.1329672038555145,1.08,23.0,29.19,17.95,15.36,81.56,2.21,91.08
2023-10-06,0.2296927720308303,0.0960325598716735,0.49,23.08,29.18,18.59,15.44,81.54,2.47,91.08
2023-10-07,0.2302314490079879,0.1199234053492546,0.01,23.1,29.61,18.1,14.92,79.47,2.38,91.1
2023-10-08,0.2319823950529098,0.1570653021335601,0.11,23.25,29.09,18.68,15.3,80.26,2.49,91.16
2023-10-09,0.2315374314785003,0.1601647436618805,0.61,23.05,28.99,18.73,15.24,80.88,2.81,91.18
2023-10-10,0.2341029345989227,0.2008249312639236,4.52,22.93,28.35,18.67,15.57,82.6,1.8,91.15
2023-10-11,0.2282880544662475,0.1556327044963836,0.45,22.87,29.35,17.63,13.58,74.0,2.04,91.1
2023-10-12,0.2282260805368423,0.1630870550870895,0.09,21.73,28.18,15.65,14.14,80.91,2.49,91.16
2023-10-13,0.2277591228485107,0.1588804274797439,0.02,22.41,28.35,17.78,14.45,79.84,2.28,91.18
2023-10-14,0.2231338918209076,0.1098615229129791,0.39,22.54,28.83,17.33,14.25,78.58,2.28,91.1
2023-10-15,0.2245249599218368,0.1356552690267563,0.28,22.09,27.11,18.05,15.28,84.64,2.23,91.08
2023-10-16,0.2238005995750427,0.1398484110832214,0.02,23.07,29.4,17.92,15.09,79.89,2.46,91.06
2023-10-17,0.222148448228836,0.1326537430286407,0.01,22.79,29.13,17.98,14.49,78.46,3.27,91.1
2023-10-18,0.2217532843351364,0.1388936340808868,0.07,23.05,29.31,18.06,14.19,76.3,2.82,91.13
2023-10-19,0.2184403836727142,0.1082854270935058,0.31,22.73,28.71,17.01,14.45,78.35,2.65,91.15
2023-10-20,0.2225540280342102,0.1853139102458953,9.42,23.08,28.66,18.49,15.64,82.43,2.07,91.14
2023-10-21,0.2327646315097808,0.2518985271453857,5.6,23.48,29.47,18.72,15.49,79.91,1.24,91.13
2023-10-22,0.2350683659315109,0.2407957464456558,3.03,23.49,29.05,19.47,15.32,79.34,1.2,91.15
2023-10-23,0.2421617805957794,0.2614270746707916,4.67,23.42,28.67,19.69,15.62,80.82,1.05,91.12
2023-10-24,0.252538800239563,0.2716649770736694,5.07,23.31,28.43,19.47,15.55,80.84,1.16,91.11
2023-10-25,0.2605805099010467,0.2759992778301239,4.48,22.56,26.99,18.9,15.61,84.18,1.46,91.15
2023-10-26,0.2551489472389221,0.2235787510871887,4.33,23.16,28.64,18.87,15.43,81.09,2.07,91.17
2023-10-27,0.241653025150299,0.1408544182777404,0.07,23.08,29.04,18.97,14.87,78.94,2.7,91.11
2023-10-28,0.2377032041549682,0.1435897797346115,0.06,22.9,29.54,17.56,14.06,76.73,2.99,91.09
2023-10-29,0.2346179634332656,0.1477832943201065,0.06,23.15,29.35,18.11,14.39,76.84,2.7,91.03
2023-10-30,0.2280209809541702,0.0996781140565872,0.2,23.35,29.35,17.93,14.77,77.39,1.77,90.97
2023-10-31,0.2317821532487869,0.1926845610141754,6.31,23.83,30.17,18.35,15.66,79.38,1.91,90.98
2023-11-01,0.2343489676713943,0.2266335785388946,6.28,23.71,28.84,19.76,16.37,82.71,1.89,91.02
2023-11-02,0.2323334366083145,0.2051550298929214,6.57,23.75,29.36,19.35,16.26,82.17,1.97,90.95
2023-11-03,0.2366788685321808,0.2436450719833374,9.97,23.58,28.88,19.22,16.2,82.41,1.8,90.91
2023-11-04,0.2451708316802978,0.2703669667243957,26.25,22.6,26.07,19.93,16.29,86.87,2.07,90.93
2023-11-05,0.2465635240077972,0.2458034455776214,7.21,22.2,24.74,19.76,15.89,86.7,1.77,91.0
2023-11-06,0.2439631074666977,0.223976582288742,1.64,22.58,27.36,20.13,16.0,85.59,1.92,91.02
2023-11-07,0.2378986626863479,0.167964681982994,0.69,23.41,28.86,19.92,16.11,82.75,1.53,91.02
2023-11-08,0.2343748360872268,0.156030461192131,0.91,23.92,29.84,19.39,15.86,79.71,1.16,90.95
2023-11-09,0.2307767271995544,0.1332827806472778,1.25,23.71,29.37,19.29,15.93,80.97,1.78,91.0
2023-11-10,0.228668674826622,0.1331423968076706,2.31,23.6,29.23,19.23,15.68,80.48,1.62,91.07
2023-11-11,0.2343337386846542,0.2195674777030944,4.55,23.54,28.62,19.78,16.25,82.9,1.28,91.08
2023-11-12,0.234558954834938,0.2437749356031417,14.09,23.0,27.74,20.45,16.26,85.1,1.81,91.07
2023-11-13,0.2378071397542953,0.2379987388849258,2.83,23.37,28.89,18.83,16.05,82.84,1.82,91.05
2023-11-14,0.2514717280864715,0.2891702055931091,21.89,22.46,24.84,20.29,16.94,90.66,2.1,91.04
2023-11-15,0.2567262351512909,0.2540081739425659,16.09,23.1,27.59,19.88,16.27,84.77,1.38,91.08
2023-11-16,0.2540270090103149,0.2475713491439819,8.8,23.6,28.12,20.03,16.93,85.36,0.95,91.07
2023-11-17,0.2491417378187179,0.2302038520574569,28.14,22.44,24.38,20.95,17.38,92.83,1.06,91.02
2023-11-18,0.2469375431537628,0.2170508205890655,2.65,23.49,28.86,19.88,16.6,84.49,1.36,91.0
2023-11-19,0.2424189746379852,0.1927080899477005,1.08,23.05,28.73,18.84,15.35,81.28,2.09,91.03
2023-11-20,0.235905185341835,0.1434621512889862,2.49,23.15,28.73,18.67,15.95,83.25,2.12,91.03
2023-11-21,0.2345412075519561,0.1573703736066818,5.84,23.65,29.11,18.92,16.3,82.55,1.68,90.93
2023-11-22,0.2345264852046966,0.1847983002662658,12.73,23.09,26.99,20.3,16.83,86.9,2.14,90.86
2023-11-23,0.2299265265464782,0.1636835187673568,5.5,23.31,27.29,20.51,16.8,85.9,1.74,90.83
2023-11-24,0.2407289147377014,0.2602489292621612,9.79,23.31,28.3,19.93,16.8,85.93,1.65,90.81
2023-11-25,0.2512348592281341,0.2683036923408508,14.25,22.12,26.66,19.29,16.16,88.37,1.17,90.9
2023-11-26,0.2625204026699066,0.2894599139690399,21.27,22.94,27.87,19.67,16.38,85.87,1.33,90.88
2023-11-27,0.2651447653770447,0.2783319652080536,13.16,22.54,27.2,19.08,15.59,83.97,1.51,90.87
2023-11-28,0.2638288140296936,0.2799585163593292,15.56,22.75,27.64,19.49,16.01,84.94,1.89,90.86
2023-11-29,0.2636624872684479,0.2678355276584625,28.59,23.26,28.35,19.18,16.49,84.84,1.68,90.85
2023-11-30,0.2880826592445373,0.339120864868164,64.97,22.66,26.84,19.26,16.88,89.41,1.6,90.88
2023-12-01,0.3127464652061462,0.3271512389183044,34.98,22.51,25.5,20.66,16.87,89.97,1.17,90.9
2023-12-02,0.3022045195102691,0.2768558859825134,5.76,22.87,27.56,19.46,16.49,86.55,1.91,90.84
2023-12-03,0.2940084934234619,0.2980618178844452,14.86,23.01,27.69,19.54,16.4,85.57,1.63,90.91
2023-12-04,0.2991831302642822,0.3185170292854309,8.98,22.44,26.83,19.85,15.72,84.96,1.78,91.01
2023-12-05,0.2993771433830261,0.3084756135940552,12.66,22.65,26.7,19.58,16.46,87.48,1.72,90.95
2023-12-06,0.2951783835887909,0.2999245524406433,9.4,22.89,26.54,20.4,17.18,89.63,1.28,90.95
2023-12-07,0.2913495600223541,0.2935203909873962,1.73,22.97,26.87,20.46,16.69,87.08,1.6,90.99
2023-12-08,0.2916974127292633,0.3057885468006134,1.83,23.09,27.28,20.04,16.82,87.16,1.39,90.94
2023-12-09,0.2924352884292602,0.3029558062553406,4.81,22.0,23.91,20.85,17.05,93.41,1.47,90.88
2023-12-10,0.2931792736053467,0.3029346168041229,3.4,21.55,23.58,20.09,16.44,92.71,2.22,90.87
2023-12-11,0.2928972840309143,0.3060738444328308,1.61,22.63,27.07,19.5,16.34,87.06,1.79,90.87
2023-12-12,0.2894830107688904,0.2708400785923004,0.23,22.63,28.74,17.81,14.78,80.53,1.63,90.84
2023-12-13,0.2844206988811493,0.2669074833393097,0.1,23.18,28.97,18.45,15.72,82.09,1.52,90.88
2023-12-14,0.2774248123168945,0.2388631552457809,0.92,23.27,28.1,20.08,16.47,84.89,2.14,90.97
2023-12-15,0.2756962478160858,0.2398464679718017,0.36,22.95,28.23,18.93,15.74,83.12,1.86,90.94
2023-12-16,0.2750126123428345,0.251595139503479,0.65,23.26,28.85,18.82,16.19,83.81,1.77,90.89
2023-12-17,0.2736059427261352,0.2568558752536773,6.42,23.26,28.71,19.81,16.6,85.32,1.25,90.89
2023-12-18,0.2741555869579315,0.259126603603363,14.45,23.0,27.42,20.71,16.9,87.79,1.21,90.9
2023-12-19,0.274645984172821,0.2578968405723572,3.44,22.89,27.52,19.84,16.25,85.43,2.33,90.97
2023-12-20,0.2725405693054199,0.2383424788713455,0.57,22.29,28.0,18.36,14.74,81.7,1.86,90.93
2023-12-21,0.2704558074474334,0.2282635569572448,0.65,22.72,27.79,18.61,15.2,81.43,1.65,90.97
2023-12-22,0.2618415355682373,0.1652412712574005,0.63,23.21,28.4,18.99,16.13,83.47,1.21,91.02
2023-12-23,0.2646531462669372,0.2098040431737899,1.68,24.01,29.03,20.56,17.22,84.77,0.87,91.05
2023-12-24,0.2720716297626495,0.2724177241325378,11.08,24.06,29.11,20.49,17.38,85.39,1.31,91.01
2023-12-25,0.2876371741294861,0.310254693031311,46.08,22.79,25.61,20.98,17.28,90.7,1.31,91.04
2023-12-26,0.296801745891571,0.3136732876300812,4.92,22.93,26.93,20.33,16.46,86.27,0.7,91.1
2023-12-27,0.30168017745018,0.3034488558769226,20.36,22.25,25.27,20.64,16.55,89.93,1.28,91.17
2023-12-28,0.2959051132202148,0.2890207469463348,4.01,23.46,27.61,20.18,17.22,87.26,1.53,91.05
2023-12-29,0.293178528547287,0.3036574423313141,10.62,22.64,24.68,21.13,17.47,92.11,1.56,90.95
2023-12-30,0.2940581738948822,0.3045750260353088,8.45,22.89,25.57,20.93,17.54,91.25,1.21,90.92
2023-12-31,0.3007204234600067,0.320057600736618,19.62,22.64,25.17,20.95,17.59,92.8,1.85,90.98
